2021/08/01 12:35:00,114628014480.00,392989508260.00,
2021/08/01 12:40:00,114399379220.00,389184660350.00,
2021/08/01 12:45:00,115084169510.00,390561345730.00,
2021/08/01 12:50:00,115830994730.00,397369862580.00,
2021/08/01 12:55:00,114972750090.00,398012806650.00,
2021/08/01 13:00:00,114925058060.00,398139769330.00,
2021/08/01 13:05:00,115531044540.00,410205805410.00,
2021/08/01 13:10:00,116682949560.00,414195478530.00,
2021/08/01 13:15:00,117807802000.00,417104111630.00,
2021/08/01 13:20:00,119338861120.00,420432619250.00,
2021/08/01 13:25:00,120969197600.00,421861768950.00,
2021/08/01 13:30:00,120421842450.00,423744359360.00,
2021/08/01 13:35:00,120500173240.00,424750345370.00,
2021/08/01 13:40:00,122057672660.00,423312864470.00,
2021/08/01 13:45:00,122797778120.00,423070254590.00,
2021/08/01 13:50:00,123422166550.00,428150051310.00,
2021/08/01 13:55:00,124674351500.00,426908010490.00,
2021/08/01 14:00:00,124785276640.00,424706474890.00,
2021/08/01 14:05:00,124480903320.00,427902528370.00,
2021/08/01 14:10:00,124826933170.00,431853946600.00,
2021/08/01 14:15:00,125800688260.00,432621413340.00,
2021/08/01 14:20:00,127410977890.00,434920095250.00,
2021/08/01 14:25:00,127784763790.00,434974487920.00,
2021/08/01 14:30:00,126902794650.00,436056303560.00,
2021/08/01 14:35:00,128420590990.00,443126604750.00,
2021/08/01 14:40:00,126758405740.00,443273149750.00,
2021/08/01 14:45:00,127400795680.00,444166677500.00,
2021/08/01 14:50:00,127255908330.00,445358934720.00,
2021/08/01 14:55:00,125942128580.00,443694344980.00,
2021/08/01 15:00:00,126250394660.00,444903074270.00,
2021/08/01 15:05:00,129089087270.00,445373504740.00,
2021/08/01 15:10:00,126706733550.00,445281698380.00,
2021/08/01 15:15:00,127097423110.00,449787879530.00,
2021/08/01 15:20:00,128383735770.00,451135647170.00,
2021/08/01 15:25:00,127669597680.00,452076138730.00,
2021/08/01 15:30:00,130425032610.00,459225493040.00,
2021/08/01 15:35:00,131789337260.00,468195806690.00,
2021/08/01 15:40:00,132030423530.00,480931171880.00,
2021/08/01 15:45:00,132477085800.00,491719830580.00,
2021/08/01 15:50:00,132825226550.00,497246574940.00,
2021/08/01 15:55:00,132036724970.00,496872242060.00,
2021/08/01 16:00:00,132789713450.00,474773462860.00,
2021/08/01 16:05:00,131377338850.00,459129068080.00,
2021/08/01 16:10:00,130641822860.00,441112869070.00,
2021/08/01 16:15:00,130032165140.00,441692268720.00,
2021/08/01 16:20:00,129208514240.00,431230398890.00,
2021/08/01 16:25:00,127029883860.00,429287502980.00,
2021/08/01 16:30:00,127709782700.00,433137017880.00,
2021/08/01 16:35:00,127607751260.00,429715850920.00,
2021/08/01 16:40:00,126660982700.00,422234490420.00,
2021/08/01 16:45:00,126748878520.00,421473892300.00,
2021/08/01 16:50:00,126164653400.00,416651433570.00,
2021/08/01 16:55:00,125072471980.00,415911741970.00,
2021/08/01 17:00:00,125148043180.00,415857117700.00,
2021/08/01 17:05:00,125158311070.00,416810021580.00,
2021/08/01 17:10:00,123657313170.00,404494027780.00,
2021/08/01 17:15:00,123407239420.00,404687066500.00,
2021/08/01 17:20:00,123686990670.00,402249035540.00,
2021/08/01 17:25:00,123684094590.00,400098074310.00,
2021/08/01 17:30:00,123928729950.00,402384642240.00,
2021/08/01 17:35:00,122885200510.00,396254146520.00,
2021/08/01 17:40:00,123399576700.00,393000182230.00,
2021/08/01 17:45:00,123430574180.00,391396819220.00,
2021/08/01 17:50:00,123534690600.00,389798959020.00,
2021/08/01 17:55:00,122780497040.00,390783505530.00,
2021/08/01 18:00:00,123740632180.00,393343516040.00,
2021/08/01 18:05:00,124478820030.00,395652840440.00,
2021/08/01 18:10:00,122250785800.00,392928425960.00,
2021/08/01 18:15:00,123693231930.00,396897503200.00,
2021/08/01 18:20:00,121738351660.00,398988935220.00,
2021/08/01 18:25:00,121519367430.00,398427073950.00,
2021/08/01 18:30:00,124087568450.00,396288184790.00,
2021/08/01 18:35:00,125363961250.00,402248612110.00,
2021/08/01 18:40:00,124160500650.00,406329409690.00,
2021/08/01 18:45:00,124955943340.00,403852335230.00,
2021/08/01 18:50:00,125345374010.00,400295240790.00,
2021/08/01 18:55:00,124280917090.00,400108257190.00,
2021/08/01 19:00:00,126467960710.00,407217966410.00,
2021/08/01 19:05:00,127861329620.00,410504750550.00,
2021/08/01 19:10:00,128362955810.00,417688111350.00,
2021/08/01 19:15:00,129973274490.00,427660048070.00,
2021/08/01 19:20:00,131015797270.00,432235986750.00,
2021/08/01 19:25:00,133094282320.00,441713819500.00,
2021/08/01 19:30:00,134498342850.00,446442024930.00,
2021/08/01 19:35:00,134620726270.00,450036554050.00,
2021/08/01 19:40:00,136572386560.00,453962288240.00,
2021/08/01 19:45:00,138685066060.00,457639478120.00,
2021/08/01 19:50:00,139754882710.00,461885114520.00,
2021/08/01 19:55:00,139715806270.00,471294475070.00,
2021/08/01 20:00:00,139868210510.00,481111054530.00,
2021/08/01 20:05:00,142589049990.00,494061110560.00,
2021/08/01 20:10:00,141999074450.00,493536983310.00,
2021/08/01 20:15:00,143823508300.00,509771450140.00,
2021/08/01 20:20:00,145833922840.00,517595561190.00,
2021/08/01 20:25:00,147031583530.00,518076323810.00,
2021/08/01 20:30:00,149858638990.00,526740562430.00,
2021/08/01 20:35:00,152384653760.00,533040661850.00,
2021/08/01 20:40:00,151763003110.00,528307604700.00,
2021/08/01 20:45:00,153578573810.00,531269457420.00,
2021/08/01 20:50:00,153446204250.00,526906540220.00,
2021/08/01 20:55:00,152860597030.00,533428160410.00,
2021/08/01 21:00:00,153042770870.00,540277282290.00,
2021/08/01 21:05:00,152870723230.00,538830998220.00,
2021/08/01 21:10:00,154375078540.00,539154461430.00,
2021/08/01 21:15:00,154333678510.00,539845435460.00,
2021/08/01 21:20:00,157491660590.00,546632057110.00,
2021/08/01 21:25:00,155051798400.00,534956760800.00,
2021/08/01 21:30:00,155436537890.00,534685468460.00,
2021/08/01 21:35:00,156080639620.00,531234562630.00,
2021/08/01 21:40:00,154880879900.00,523687149790.00,
2021/08/01 21:45:00,155058428480.00,518399938680.00,
2021/08/01 21:50:00,153583970770.00,511219573420.00,
2021/08/01 21:55:00,152068329890.00,510056295230.00,
2021/08/01 22:00:00,153021190370.00,509818570670.00,
2021/08/01 22:05:00,151355993860.00,503662696070.00,
2021/08/01 22:10:00,149829380400.00,503391155130.00,
2021/08/01 22:15:00,151859593250.00,500077721550.00,
2021/08/01 22:20:00,149153476560.00,491113660120.00,
2021/08/01 22:25:00,147610369150.00,490148499960.00,
2021/08/01 22:30:00,146597969060.00,483733778270.00,
2021/08/01 22:35:00,146084707380.00,475216452880.00,
2021/08/01 22:40:00,144243582200.00,470753983000.00,
2021/08/01 22:45:00,144120293890.00,467075032980.00,
2021/08/01 22:50:00,140925078430.00,459484624820.00,
2021/08/01 22:55:00,138538327760.00,457722372590.00,
2021/08/01 23:00:00,137446194210.00,455033977070.00,
2021/08/01 23:05:00,135660596960.00,448557856640.00,
2021/08/01 23:10:00,134297168170.00,442881070010.00,
2021/08/01 23:15:00,131889094460.00,441636038670.00,
2021/08/01 23:20:00,130498863380.00,433829989720.00,
2021/08/01 23:25:00,128586058820.00,426567005840.00,
2021/08/01 23:30:00,126485946320.00,423291397090.00,
2021/08/01 23:35:00,122789504770.00,413234019070.00,
2021/08/01 23:40:00,121970271720.00,406610874590.00,
2021/08/01 23:45:00,121061738410.00,402887599060.00,
2021/08/01 23:50:00,119395363160.00,398785952000.00,
2021/08/01 23:55:00,116867323750.00,388724330440.00,
2021/08/02 00:00:00,114706142750.00,379612910360.00,
2021/08/02 00:05:00,114351454390.00,373509677370.00,
2021/08/02 00:10:00,111338983900.00,364308178900.00,
2021/08/02 00:15:00,109850496430.00,360936843260.00,
2021/08/02 00:20:00,107022644470.00,351954370590.00,
2021/08/02 00:25:00,105187885810.00,344479137790.00,
2021/08/02 00:30:00,104904446460.00,340668698180.00,
2021/08/02 00:35:00,101565996970.00,333411542380.00,
2021/08/02 00:40:00,101084560820.00,321753383920.00,
2021/08/02 00:45:00,101139371100.00,314898940650.00,
2021/08/02 00:50:00,101390037660.00,309603177580.00,
2021/08/02 00:55:00,97501754027.00,298391993940.00,
2021/08/02 01:00:00,96051120095.00,296005518080.00,
2021/08/02 01:05:00,94446426522.00,291881943160.00,
2021/08/02 01:10:00,92623379767.00,286763631830.00,
2021/08/02 01:15:00,90098188149.00,281762100700.00,
2021/08/02 01:20:00,87715599336.00,275294278340.00,
2021/08/02 01:25:00,86889534863.00,266284088180.00,
