date_time,total_inbound,total_outbound
NULL,126360797184.0,509548756992.0
NULL,123134730240.0,499064897536.0
NULL,121035669504.0,489675292672.0
NULL,119628988416.0,481543356416.0
NULL,118292586496.0,472350031872.0
NULL,115898195968.0,459394875392.0
NULL,113642479616.0,451716546560.0
NULL,112129040384.0,441792987136.0
NULL,108459614208.0,434374705152.0
NULL,110717337600.0,432185147392.0
NULL,109812178944.0,430398570496.0
NULL,108096339968.0,423936917504.0
NULL,107365220352.0,420504371200.0
NULL,105515737088.0,409621594112.0
NULL,102216654848.0,402775212032.0
NULL,101951954944.0,402998099968.0
NULL,101875376128.0,402565234688.0
NULL,97659568128.0,401907056640.0
NULL,95612239872.0,399616409600.0
NULL,94803746816.0,393929719808.0
NULL,95755075584.0,393853075456.0
NULL,95684124672.0,397171687424.0
NULL,95476572160.0,396344819712.0
NULL,93274267648.0,391588872192.0
NULL,90869489664.0,388075913216.0
NULL,89572524032.0,387924557824.0
NULL,75269480448.0,338178736128.0
NULL,77943488512.0,344230592512.0
NULL,94569078784.0,398976319488.0
NULL,95575252992.0,406074556416.0
NULL,96124796928.0,414120050688.0
NULL,97031970816.0,426200563712.0
NULL,97300897792.0,436253523968.0
NULL,99519561728.0,441160138752.0
NULL,100218945536.0,441024380928.0
NULL,101465694208.0,451626205184.0
NULL,102218080256.0,462092173312.0
NULL,103781597184.0,456421277696.0
NULL,105185951744.0,461949730816.0
NULL,111771467776.0,483523821568.0
NULL,114804260864.0,487745519616.0
NULL,118479077376.0,502134669312.0
NULL,121767763968.0,514297528320.0
NULL,123203567616.0,527669657600.0
NULL,125877862400.0,540661022720.0
NULL,129731018752.0,548484481024.0
NULL,133506777088.0,559820767232.0
NULL,135922130944.0,570714030080.0
NULL,139684216832.0,584231682048.0
NULL,142387478528.0,595378896896.0
NULL,139965120512.0,587441700864.0
NULL,146458738688.0,609343176704.0
NULL,154156580864.0,635432140800.0
NULL,156128002048.0,645467996160.0
NULL,158762254336.0,658326093824.0
NULL,163055239168.0,672885833728.0
NULL,167477264384.0,687662759936.0
NULL,170580869120.0,699076902912.0
NULL,173654081536.0,710901891072.0
NULL,178468290560.0,732175990784.0
NULL,181353938944.0,751628910592.0
NULL,185858818048.0,763693563904.0
NULL,189139173376.0,775938899968.0
NULL,198533365760.0,814345945088.0
NULL,205727858688.0,839946076160.0
NULL,210672533504.0,858870579200.0
NULL,217472647168.0,882495848448.0
NULL,222286413824.0,912415719424.0
NULL,230004113408.0,963054927872.0
NULL,245021704192.0,1003957714944.0
NULL,253750247424.0,1057903607808.0
NULL,259462201344.0,1093332434944.0
NULL,265242525696.0,1123014803456.0
NULL,268903481344.0,1147936440320.0
NULL,279236542464.0,1174381395968.0
NULL,293783437312.0,1229542129664.0
NULL,301534871552.0,1266723717120.0
NULL,307010043904.0,1285937168384.0
NULL,307896614912.0,1290509615104.0
NULL,311229349888.0,1302081830912.0
NULL,313718374400.0,1317755813888.0
NULL,314910474240.0,1330294816768.0
NULL,318632361984.0,1343487737856.0
NULL,315828568064.0,1357158940672.0
NULL,321418625024.0,1354701209600.0
NULL,324438884352.0,1349919965184.0
NULL,321819475968.0,1351016120320.0
NULL,328284340224.0,1378159689728.0
NULL,334791835648.0,1379957866496.0
NULL,334137327616.0,1378508734464.0
NULL,331338940416.0,1379399499776.0
NULL,333357809664.0,1384015069184.0
NULL,334960590848.0,1388503236608.0
NULL,338396217344.0,1397502115840.0
NULL,339084967936.0,1412385210368.0
NULL,339043319808.0,1408056688640.0
NULL,334972682240.0,1388597477376.0
NULL,339900235776.0,1397930459136.0
NULL,334814576640.0,1385198125056.0
NULL,335166472192.0,1399681318912.0
NULL,339376439296.0,1370378862592.0
NULL,337243570176.0,1361548279808.0
NULL,332909412352.0,1357598818304.0
NULL,330542907392.0,1353733898240.0
NULL,329231335424.0,1352948121600.0
NULL,325659131904.0,1334697394176.0
NULL,326418825216.0,1335049846784.0
NULL,320858980352.0,1307456569344.0
NULL,318446338048.0,1305505562624.0
NULL,316498870272.0,1298210357248.0
NULL,316017442816.0,1296543383552.0
NULL,314554220544.0,1280873332736.0
NULL,315513077760.0,1274514505728.0
NULL,316829925376.0,1286927024128.0
NULL,313585205248.0,1285596643328.0
NULL,315571437568.0,1306703560704.0
NULL,318074814464.0,1312349487104.0
NULL,322570387456.0,1320309096448.0
NULL,323428941824.0,1325631930368.0
NULL,324474175488.0,1340868263936.0
NULL,326263570432.0,1353880043520.0
NULL,323478519808.0,1348523524096.0
NULL,326367969280.0,1369684049920.0
NULL,339244941312.0,1415483228160.0
NULL,341772926976.0,1416069906432.0
NULL,346396590080.0,1438821515264.0
NULL,345745358848.0,1444149854208.0
NULL,342634627072.0,1462604005376.0
NULL,344122884096.0,1439690653696.0
NULL,345069551616.0,1458172329984.0
NULL,348308766720.0,1469922541568.0
NULL,343964123136.0,1447390216192.0
NULL,342403514368.0,1536013762560.0
NULL,342741286912.0,1538229141504.0
NULL,341372633088.0,1528380915712.0
NULL,345378684928.0,1539821797376.0
NULL,347129282560.0,1551381430272.0
NULL,346861993984.0,1471819546624.0
NULL,343996956672.0,1459737460736.0
NULL,345522503680.0,1453361594368.0
NULL,345491046400.0,1450436722688.0
NULL,345409093632.0,1442126757888.0
NULL,346726432768.0,1452441206784.0
NULL,345297682432.0,1437690232832.0
NULL,342663495680.0,1423638790144.0
NULL,342878158848.0,1424689070080.0
NULL,341661384704.0,1410707619840.0
NULL,342952181760.0,1417169338368.0
NULL,342013411328.0,1417451798528.0
NULL,338511167488.0,1402221494272.0
NULL,338153701376.0,1394793119744.0
NULL,338776162304.0,1386175922176.0
NULL,334375288832.0,1371188494336.0
NULL,334353399808.0,1361960501248.0
NULL,335583150080.0,1353975988224.0
NULL,330279518208.0,1340637970432.0
NULL,326499827712.0,1331867942912.0
NULL,326094716928.0,1323011932160.0
NULL,324498980864.0,1314239676416.0
NULL,327870283776.0,1326462664704.0
NULL,328960573440.0,1317664456704.0
NULL,328125153280.0,1299987693568.0
NULL,326853885952.0,1289428140032.0
NULL,322462744576.0,1278607228928.0
NULL,321840807936.0,1276853485568.0
NULL,323038380032.0,1277375152128.0
NULL,319776129024.0,1263405760512.0
NULL,320559808512.0,1256580579328.0
NULL,318834900992.0,1250260549632.0
NULL,316476719104.0,1240674729984.0
NULL,316865839104.0,1241335988224.0
NULL,318431756288.0,1243185545216.0
NULL,317942464512.0,1228145426432.0
NULL,320446889984.0,1226368221184.0
NULL,320086802432.0,1225034432512.0
NULL,318301929472.0,1215386353664.0
NULL,318546051072.0,1219336994816.0
NULL,316877340672.0,1206046949376.0
NULL,316230729728.0,1204085325824.0
NULL,316611788800.0,1211305426944.0
NULL,313914916864.0,1207357538304.0
NULL,315476967424.0,1211729838080.0
NULL,315199619072.0,1207299080192.0
NULL,320379256832.0,1230338129920.0
NULL,322024800256.0,1226057580544.0
NULL,320441352192.0,1218022473728.0
NULL,320581828608.0,1226350264320.0
NULL,319498059776.0,1230652571648.0
NULL,322502066176.0,1247344721920.0
NULL,324227072000.0,1249011695616.0
NULL,327063175168.0,1256772075520.0
NULL,326414860288.0,1257194258432.0
NULL,324752801792.0,1263883124736.0
NULL,327872217088.0,1290313531392.0
NULL,327479066624.0,1296995581952.0
NULL,332760842240.0,1314903031808.0
NULL,338262622208.0,1319308754944.0
NULL,335317991424.0,1314642198528.0
NULL,341323710464.0,1346926018560.0
NULL,345236373504.0,1366894313472.0
NULL,346695172096.0,1402737000448.0
NULL,347263631360.0,1394895618048.0
NULL,351364153344.0,1433404833792.0
NULL,354833432576.0,1448619933696.0
NULL,359179649024.0,1485798637568.0
NULL,361577349120.0,1503890767872.0
NULL,367618195456.0,1525663006720.0
NULL,374135521280.0,1564277473280.0
NULL,383148982272.0,1614932213760.0
NULL,388021059584.0,1641909977088.0
NULL,391119503360.0,1651577847808.0
NULL,391577829376.0,1667493003264.0
NULL,395493277696.0,1686500540416.0
NULL,399005155328.0,1705051684864.0
NULL,402368561152.0,1734887997440.0
NULL,396889096192.0,1724341288960.0
NULL,395470438400.0,1736732704768.0
NULL,396664569856.0,1753822920704.0
NULL,398377320448.0,1770523852800.0
NULL,402164776960.0,1794085617664.0
NULL,402277138432.0,1785514164224.0
NULL,396039618560.0,1766368215040.0
NULL,395116937216.0,1754616692736.0
NULL,397849165824.0,1758369808384.0
NULL,391534575616.0,1748948353024.0
NULL,389901615104.0,1736376975360.0
NULL,387686760448.0,1740110692352.0
NULL,382811570176.0,1732076371968.0
NULL,379122712576.0,1727482691584.0
NULL,376119918592.0,1708533088256.0
NULL,370571444224.0,1675277107200.0
NULL,367208038400.0,1691957854208.0
NULL,365802946560.0,1676158566400.0
NULL,358984155136.0,1624925929472.0
NULL,355179069440.0,1589775433728.0
NULL,350500782080.0,1585938169856.0
NULL,346023624704.0,1560166137856.0
NULL,341619998720.0,1546770841600.0
NULL,334610661376.0,1518462566400.0
NULL,330401284096.0,1498841088000.0
NULL,325097848832.0,1484473106432.0
NULL,318735351808.0,1450209574912.0
NULL,312846909440.0,1436341895168.0
NULL,308496695296.0,1408004784128.0
NULL,300691030016.0,1381238177792.0
NULL,294614695936.0,1367807229952.0
NULL,290641248256.0,1363958824960.0
NULL,285536616448.0,1312615825408.0
NULL,278562045952.0,1286930038784.0
NULL,275660046336.0,1265797824512.0
NULL,273936580608.0,1247158599680.0
NULL,267380817920.0,1210288308224.0
NULL,262205292544.0,1188371234816.0
NULL,256992739328.0,1168677535744.0
NULL,251678523392.0,1132980994048.0
NULL,250982662144.0,1111907368960.0
NULL,246179315712.0,1122859614208.0
NULL,238669463552.0,1111631069184.0
NULL,235783733248.0,1114123796480.0
NULL,231228801024.0,1077507719168.0
NULL,227796844544.0,1063728971776.0
NULL,219570143232.0,1018969587712.0
NULL,200965292032.0,853297070080.0
NULL,206671396864.0,910769979392.0
NULL,202945036288.0,901817696256.0
NULL,199848902656.0,888622940160.0
NULL,196549836800.0,872610136064.0
NULL,193081901056.0,858222166016.0
NULL,192234799104.0,845587415040.0
NULL,188171403264.0,828052406272.0
NULL,185408667648.0,814673166336.0
NULL,180832796672.0,789987983360.0
NULL,175258730496.0,772814733312.0
NULL,173472055296.0,760493113344.0
NULL,171521933312.0,738618834944.0
NULL,167079739392.0,721472192512.0
NULL,162805153792.0,707477438464.0
NULL,158651629568.0,686487502848.0
NULL,153989693440.0,681067085824.0
NULL,151891656704.0,696650825728.0
NULL,149080866816.0,682928046080.0
NULL,146194497536.0,670739857408.0
NULL,142473052160.0,646418792448.0
NULL,140529172480.0,630527754240.0
NULL,136272101376.0,622614151168.0
NULL,133549654016.0,613890457600.0
NULL,131165282304.0,592063823872.0
NULL,129859338240.0,582186893312.0
NULL,127312879616.0,572889038848.0
NULL,124936855552.0,569644482560.0
NULL,123043446784.0,561949114368.0
NULL,100056743936.0,458633150464.0
NULL,97539874816.0,450481979392.0
NULL,117044568064.0,528306733056.0
NULL,112392503296.0,468060962816.0
NULL,114494283776.0,503598022656.0
NULL,113759150080.0,503549526016.0
NULL,117010022400.0,478945476608.0
NULL,126977474560.0,474500300800.0
NULL,138586456064.0,495910748160.0
NULL,136557993984.0,490382065664.0
NULL,131221528576.0,482619949056.0
NULL,127813484544.0,474038829056.0
NULL,126508285952.0,468208025600.0
NULL,124974776320.0,455757430784.0
NULL,120804417536.0,450829156352.0
NULL,117977939968.0,441364447232.0
NULL,108462563328.0,426612752384.0
NULL,98509438976.0,416009879552.0
NULL,95200108544.0,415458787328.0
NULL,93397663744.0,408532189184.0
NULL,94078279680.0,411354726400.0
NULL,93313703936.0,412146663424.0
NULL,93351567360.0,413307011072.0
NULL,70343540736.0,305129259008.0
NULL,70725656576.0,306520064000.0
NULL,97448591360.0,421623431168.0
NULL,99522084864.0,426651418624.0
NULL,99239419904.0,428585254912.0
NULL,98988679168.0,426221305856.0
NULL,99232489472.0,430599274496.0
NULL,102096101376.0,446115840000.0
NULL,101659779072.0,452044980224.0
NULL,102611968000.0,461811056640.0
NULL,105048178688.0,470234955776.0
NULL,106972938240.0,478907629568.0
NULL,109151608832.0,495139618816.0
NULL,115081101312.0,516174446592.0
NULL,117677637632.0,505623052288.0
NULL,120482537472.0,518104088576.0
NULL,124184256512.0,538053935104.0
NULL,127885574144.0,556656361472.0
NULL,130505801728.0,571675901952.0
NULL,136228593664.0,578895478784.0
NULL,138605789184.0,571735801856.0
NULL,142211252224.0,585287073792.0
NULL,145479958528.0,604951805952.0
NULL,147968344064.0,620770951168.0
NULL,148450377728.0,594493898752.0
NULL,152564940800.0,608485638144.0
NULL,159662014464.0,658390777856.0
NULL,162273361920.0,677876989952.0
NULL,164260151296.0,690060853248.0
NULL,167193264128.0,702815600640.0
NULL,170116268032.0,716794429440.0
NULL,174187872256.0,734062772224.0
NULL,178451972096.0,748498911232.0
NULL,180847017984.0,758574022656.0
NULL,183962681344.0,773864030208.0
NULL,188748021760.0,794147422208.0
NULL,193632075776.0,821343027200.0
NULL,202577313792.0,857771737088.0
NULL,208703750144.0,882720374784.0
NULL,213812822016.0,913066819584.0
NULL,218953646080.0,935997145088.0
NULL,223328960512.0,966188400640.0
NULL,233105375232.0,1007634219008.0
NULL,246109618176.0,1060688429056.0
NULL,256461946880.0,1119928451072.0
NULL,262252281856.0,1149790453760.0
NULL,267673288704.0,1179822981120.0
NULL,274607996928.0,1208723177472.0
NULL,280185012224.0,1245252026368.0
NULL,295127351296.0,1308724953088.0
NULL,306412191744.0,1349547982848.0
NULL,303902851072.0,1354178101248.0
NULL,306449252352.0,1363583696896.0
NULL,310856024064.0,1375725944832.0
NULL,313144901632.0,1380575215616.0
NULL,318987534336.0,1398609018880.0
NULL,324383637504.0,1416187478016.0
NULL,325738463232.0,1422870446080.0
NULL,326636699648.0,1427117178880.0
NULL,326274809856.0,1419377639424.0
NULL,327151091712.0,1427332661248.0
NULL,335113551872.0,1446452527104.0
NULL,339747766272.0,1451487264768.0
NULL,339273515008.0,1446713229312.0
NULL,336268066816.0,1441100333056.0
NULL,335073902592.0,1441257488384.0
NULL,334544666624.0,1440410763264.0
NULL,338870829056.0,1451832115200.0
NULL,339969900544.0,1455554428928.0
NULL,340182794240.0,1460548534272.0
NULL,337749147648.0,1447331102720.0
NULL,334875197440.0,1445933613056.0
NULL,332110757888.0,1436184870912.0
NULL,335643541504.0,1448716795904.0
NULL,338240176128.0,1449908109312.0
NULL,337989402624.0,1441647427584.0
NULL,339969343488.0,1445739364352.0
NULL,333061292032.0,1432876744704.0
NULL,330376871936.0,1430249537536.0
NULL,329110290432.0,1414856572928.0
NULL,325145231360.0,1391213805568.0
NULL,321111359488.0,1378279620608.0
NULL,321088552960.0,1371321532416.0
NULL,321514438656.0,1357991772160.0
NULL,317591814144.0,1335698128896.0
NULL,318536187904.0,1355907727360.0
NULL,317271441408.0,1341876469760.0
NULL,315618197504.0,1326443921408.0
NULL,321260355584.0,1340397715456.0
NULL,321132625920.0,1354086612992.0
NULL,317490364416.0,1349662277632.0
NULL,321477148672.0,1386378166272.0
NULL,328402534400.0,1408899743744.0
NULL,327159578624.0,1406865113088.0
NULL,329263251456.0,1430102999040.0
NULL,333114671104.0,1445854838784.0
NULL,334111735808.0,1455004057600.0
NULL,341423456256.0,1491011108864.0
NULL,345292046336.0,1522454626304.0
NULL,345805160448.0,1533389176832.0
NULL,348113960960.0,1536252968960.0
NULL,347915616256.0,1531572781056.0
NULL,350373871616.0,1528127815680.0
NULL,354417672192.0,1534539595776.0
NULL,354646228992.0,1545237430272.0
NULL,350726717440.0,1531201585152.0
NULL,353039548416.0,1548753305600.0
NULL,350914478080.0,1525913616384.0
NULL,351253397504.0,1522151718912.0
NULL,352845004800.0,1533029122048.0
NULL,351254315008.0,1529959284736.0
NULL,350818336768.0,1528657608704.0
NULL,351837388800.0,1533552492544.0
NULL,353977499648.0,1549937934336.0
NULL,347883569152.0,1522535890944.0
NULL,350780555264.0,1520688431104.0
NULL,350844911616.0,1518936391680.0
NULL,348972253184.0,1507840098304.0
NULL,346296451072.0,1498337509376.0
NULL,342477438976.0,1491467894784.0
NULL,344004001792.0,1492821606400.0
NULL,351100862464.0,1495878467584.0
NULL,350011981824.0,1481577988096.0
NULL,353042530304.0,1489772216320.0
NULL,347552284672.0,1467357724672.0
NULL,347046248448.0,1459681624064.0
NULL,343838097408.0,1462926049280.0
NULL,341627437056.0,1447783170048.0
NULL,345185812480.0,1447650263040.0
NULL,339786563584.0,1428185284608.0
NULL,339537854464.0,1433391726592.0
NULL,339218464768.0,1428965949440.0
NULL,330891395072.0,1405896753152.0
NULL,330872913920.0,1402474070016.0
NULL,333048610816.0,1388433899520.0
NULL,333374816256.0,1364405911552.0
NULL,331411619840.0,1367013588992.0
NULL,332244811776.0,1380271521792.0
NULL,330419470336.0,1371254816768.0
NULL,332028182528.0,1364983939072.0
NULL,329672851456.0,1364281524224.0
NULL,330734796800.0,1364204847104.0
NULL,327437385728.0,1361514987520.0
NULL,326894190592.0,1348980047872.0
NULL,327701987328.0,1340356820992.0
NULL,328484487168.0,1342703796224.0
NULL,325229936640.0,1315724853248.0
NULL,324227989504.0,1305240666112.0
NULL,322256011264.0,1297797349376.0
NULL,319736217600.0,1293667794944.0
NULL,321623261184.0,1295258877952.0
NULL,322392489984.0,1286547439616.0
NULL,331837669376.0,1311166300160.0
NULL,327766704128.0,1304721096704.0
NULL,325037654016.0,1291641946112.0
NULL,326106546176.0,1282320236544.0
NULL,324770693120.0,1300155596800.0
NULL,331076534272.0,1315402022912.0
NULL,333389365248.0,1303324262400.0
NULL,334300807168.0,1303408672768.0
NULL,337818189824.0,1309124067328.0
NULL,336425680896.0,1315750019072.0
NULL,334598995968.0,1320049180672.0
NULL,335454273536.0,1322592894976.0
NULL,341530345472.0,1344205619200.0
NULL,340764459008.0,1352976695296.0
NULL,343344742400.0,1360419356672.0
NULL,350943313920.0,1379080077312.0
NULL,356340006912.0,1396195590144.0
NULL,358447710208.0,1421967622144.0
NULL,361527640064.0,1453242449920.0
NULL,362844258304.0,1470569512960.0
NULL,368654024704.0,1494021439488.0
NULL,372690386944.0,1524955480064.0
NULL,374988636160.0,1549325041664.0
NULL,381309976576.0,1587144949760.0
NULL,382407835648.0,1603000467456.0
NULL,386589458432.0,1621935390720.0
NULL,389968396288.0,1650044436480.0
NULL,392982167552.0,1676844466176.0
NULL,396695797760.0,1705829728256.0
NULL,401687445504.0,1754604765184.0
NULL,406551265280.0,1785066029056.0
NULL,409614516224.0,1812931280896.0
NULL,414756667392.0,1850924335104.0
NULL,413451091968.0,1846248472576.0
NULL,415307202560.0,1861807374336.0
NULL,416958578688.0,1914702528512.0
NULL,414994595840.0,1995174051840.0
NULL,414627921920.0,1989186027520.0
NULL,415369396224.0,1990319800320.0
NULL,414300766208.0,1988153573376.0
NULL,412213510144.0,1985742372864.0
NULL,414675599360.0,1988840128512.0
NULL,413759995904.0,2002669010944.0
NULL,413068918784.0,2015671746560.0
NULL,410581565440.0,2000860479488.0
NULL,412609118208.0,1992362688512.0
NULL,405967273984.0,1956594974720.0
NULL,404731428864.0,1953392623616.0
NULL,404391395328.0,1954936127488.0
NULL,397081903104.0,1909456896000.0
NULL,397365477376.0,1906245894144.0
NULL,390708068352.0,1886387568640.0
NULL,388936302592.0,1881480757248.0
NULL,382690099200.0,1857425899520.0
NULL,376135614464.0,1824847822848.0
NULL,372502069248.0,1811467599872.0
NULL,368080322560.0,1761225605120.0
NULL,357399560192.0,1727200624640.0
NULL,355272392704.0,1645210370048.0
NULL,351699533824.0,1598381621248.0
NULL,346129956864.0,1571389177856.0
NULL,343793369088.0,1544073510912.0
NULL,338578276352.0,1532272443392.0
NULL,333228867584.0,1505794981888.0
NULL,330536550400.0,1481042952192.0
NULL,326696665088.0,1456643768320.0
NULL,321304395776.0,1435996389376.0
NULL,313017401344.0,1409257046016.0
NULL,308611710976.0,1381171724288.0
NULL,301244448768.0,1345753317376.0
NULL,293945376768.0,1321880911872.0
NULL,289596473344.0,1300921974784.0
NULL,281128140800.0,1271937630208.0
NULL,276802633728.0,1247289671680.0
NULL,270397833216.0,1214966267904.0
NULL,267965366272.0,1188565745664.0
NULL,262699450368.0,1158985285632.0
NULL,260915265536.0,1154676031488.0
NULL,252947513344.0,1131915116544.0
NULL,248207704064.0,1104551608320.0
NULL,238295744512.0,1066454548480.0
NULL,232581808128.0,1040902914048.0
NULL,227558850560.0,1012565999616.0
NULL,222467080192.0,996308549632.0
NULL,218699055104.0,971913494528.0
NULL,212748435456.0,947643940864.0
NULL,206727135232.0,914674286592.0
NULL,202762862592.0,900793040896.0
NULL,196733501440.0,872198504448.0
NULL,193697153024.0,858257883136.0
NULL,190969085952.0,855883186176.0
NULL,188830416896.0,850549407744.0
NULL,184516591616.0,825752551424.0
NULL,179379027968.0,811463671808.0
NULL,174877638656.0,789873098752.0
NULL,173919944704.0,778911744000.0
NULL,169521692672.0,757171421184.0
NULL,165886492672.0,742350389248.0
NULL,163075473408.0,730969276416.0
NULL,159682723840.0,708221730816.0
NULL,155767881728.0,698815348736.0
NULL,152585256960.0,691944292352.0
NULL,147952336896.0,675784294400.0
NULL,145604182016.0,662742564864.0
NULL,142947467264.0,646222708736.0
NULL,140484575232.0,635352121344.0
NULL,137261121536.0,623695822848.0
NULL,137955049472.0,610419146752.0
NULL,134889545728.0,607920128000.0
NULL,131764502528.0,589181681664.0
NULL,127958638592.0,572901883904.0
NULL,126408835072.0,565728116736.0
NULL,123033862144.0,561824202752.0
NULL,121953984512.0,551769866240.0
NULL,119825080320.0,542536957952.0
NULL,115973251072.0,528981786624.0
NULL,113939587072.0,518473351168.0
NULL,111549308928.0,510856462336.0
NULL,109991051264.0,498241077248.0
NULL,111045083136.0,495255093248.0
NULL,109414711296.0,482292695040.0
NULL,107138711552.0,475589312512.0
NULL,104982528000.0,473551863808.0
NULL,105365413888.0,464273408000.0
NULL,104534401024.0,462510653440.0
NULL,103661150208.0,455814316032.0
NULL,102631972864.0,450298970112.0
NULL,99278766080.0,446876516352.0
NULL,98077868032.0,443667087360.0
NULL,99517489152.0,442780811264.0
NULL,97956806656.0,440961073152.0
NULL,97308123136.0,444703506432.0
NULL,96075751424.0,444432351232.0
NULL,94724874240.0,443135852544.0
NULL,94047862784.0,440575852544.0
NULL,93957922816.0,437149597696.0
NULL,90447912960.0,420343316480.0
NULL,92005629952.0,433061036032.0
NULL,98028634112.0,445031186432.0
NULL,98797953024.0,450470510592.0
NULL,98143215616.0,456139341824.0
NULL,98476072960.0,457625534464.0
NULL,98213666816.0,465318215680.0
NULL,101306269696.0,474246905856.0
NULL,103429586944.0,475354497024.0
NULL,103064281088.0,483516153856.0
NULL,104467423232.0,497660657664.0
NULL,105702064128.0,507026210816.0
NULL,108267692032.0,524716310528.0
NULL,113629749248.0,553441624064.0
NULL,118240034816.0,565393096704.0
NULL,121654501376.0,574921113600.0
NULL,125950689280.0,585605054464.0
NULL,128484302848.0,597615902720.0
NULL,131285090304.0,609171668992.0
NULL,135507222528.0,609046167552.0
NULL,136359895040.0,598257041408.0
NULL,139780947968.0,608412893184.0
NULL,143260827648.0,625120247808.0
NULL,146770100224.0,642431451136.0
NULL,79708708864.0,345901957120.0
NULL,82240946176.0,352953270272.0
NULL,159922126848.0,686285979648.0
NULL,162681061376.0,702237310976.0
NULL,165370068992.0,713346383872.0
NULL,168836349952.0,726326444032.0
NULL,171541872640.0,734184144896.0
NULL,176134881280.0,754925633536.0
NULL,178976964608.0,768579796992.0
NULL,182523854848.0,781909819392.0
NULL,187078918144.0,805310693376.0
NULL,189245390848.0,814564311040.0
NULL,190480367616.0,830427955200.0
NULL,200894709760.0,874028138496.0
NULL,206378745856.0,895397920768.0
NULL,212071530496.0,917038497792.0
NULL,220229844992.0,953012977664.0
NULL,227926245376.0,973725630464.0
NULL,235640750080.0,1005194379264.0
NULL,250180059136.0,1062426836992.0
NULL,257749385216.0,1111149772800.0
NULL,264575401984.0,1144717312000.0
NULL,269682245632.0,1172700659712.0
NULL,276362625024.0,1195671945216.0
NULL,283119943680.0,1226520395776.0
NULL,297522331648.0,1278597267456.0
NULL,307515883520.0,1317541117952.0
NULL,314182074368.0,1338102513664.0
NULL,315424210944.0,1344577077248.0
NULL,319212257280.0,1364010860544.0
NULL,317712400384.0,1354253467648.0
NULL,324195614720.0,1379048357888.0
NULL,326482198528.0,1403714535424.0
NULL,331396218880.0,1411291676672.0
NULL,328110276608.0,1403766833152.0
NULL,327064649728.0,1399771758592.0
NULL,326884524032.0,1404975316992.0
NULL,334374666240.0,1419129651200.0
NULL,339864977408.0,1436763684864.0
NULL,338013093888.0,1437018619904.0
NULL,336884203520.0,1432136843264.0
NULL,337499652096.0,1433028657152.0
NULL,339806355456.0,1447095173120.0
NULL,342338306048.0,1457003954176.0
NULL,344161583104.0,1462251552768.0
NULL,351198150656.0,1475487334400.0
NULL,349358194688.0,1466926497792.0
NULL,345112346624.0,1443903176704.0
NULL,346007732224.0,1449757638656.0
NULL,347818491904.0,1463775264768.0
NULL,348675244032.0,1455395438592.0
NULL,345067225088.0,1440487964672.0
NULL,348586082304.0,1442537537536.0
NULL,345711542272.0,1433661079552.0
NULL,341666627584.0,1421897629696.0
NULL,337089265664.0,1400296701952.0
NULL,337758191616.0,1395050151936.0
NULL,332945752064.0,1370851246080.0
NULL,329241427968.0,1360108978176.0
NULL,327785218048.0,1352720580608.0
NULL,327356219392.0,1343462834176.0
NULL,324849008640.0,1336901500928.0
NULL,325232689152.0,1323219812352.0
NULL,325938937856.0,1317792776192.0
NULL,327081590784.0,1333744631808.0
NULL,330458726400.0,1341501603840.0
NULL,331370004480.0,1355307810816.0
NULL,332763627520.0,1379063169024.0
NULL,336925360128.0,1397266186240.0
NULL,338824986624.0,1395129450496.0
NULL,341015265280.0,1409121910784.0
NULL,341186871296.0,1407801884672.0
NULL,344133566464.0,1426366267392.0
NULL,350764269568.0,1453633699840.0
NULL,357725962240.0,1474308210688.0
NULL,359879933952.0,1484372967424.0
NULL,362264756224.0,1494657269760.0
NULL,361513746432.0,1489988354048.0
NULL,357517623296.0,1488878305280.0
NULL,358557253632.0,1494799220736.0
NULL,363718803456.0,1518921842688.0
NULL,361444376576.0,1498817888256.0
NULL,362233364480.0,1509313478656.0
NULL,362531815424.0,1510860521472.0
NULL,361623224320.0,1499900280832.0
NULL,361259597824.0,1507655155712.0
NULL,363432640512.0,1507191947264.0
NULL,363380375552.0,1510659588096.0
NULL,362486824960.0,1506528067584.0
NULL,363359862784.0,1489723850752.0
NULL,363289804800.0,1481929785344.0
NULL,358887587840.0,1468074819584.0
NULL,360709914624.0,1470273945600.0
NULL,359551893504.0,1461967650816.0
NULL,359337328640.0,1464646369280.0
NULL,355048980480.0,1442281160704.0
NULL,356745904128.0,1446562496512.0
NULL,359476625408.0,1441224065024.0
NULL,359272808448.0,1437546315776.0
NULL,357816860672.0,1433235357696.0
NULL,355701915648.0,1425861771264.0
NULL,352499171328.0,1419663900672.0
NULL,350857428992.0,1407737528320.0
NULL,349466853376.0,1407932432384.0
NULL,350722031616.0,1403631435776.0
NULL,348115140608.0,1382758350848.0
NULL,347232337920.0,1370164166656.0
NULL,343982243840.0,1356305793024.0
NULL,342584688640.0,1345586200576.0
NULL,344273453056.0,1347439034368.0
NULL,342991175680.0,1331938066432.0
NULL,342493626368.0,1324787826688.0
NULL,339783417856.0,1319309803520.0
NULL,338781405184.0,1314939076608.0
NULL,336761356288.0,1303065919488.0
NULL,339423494144.0,1303532273664.0
NULL,338123456512.0,1291517165568.0
NULL,338295816192.0,1299013435392.0
NULL,335789719552.0,1286361448448.0
NULL,334284292096.0,1274790936576.0
NULL,333484425216.0,1265925488640.0
NULL,334071005184.0,1271115415552.0
NULL,332669681664.0,1258969890816.0
